;Longitude,Latitude,Name,Address 1
34.8806790,31.6689760,"X-trail; "
34.8807010,31.6690430,"X-trail; "
34.8807210,31.6691180,"X-trail; "
34.8807410,31.6691910,"X-trail; "
34.8807540,31.6692570,"X-trail; "
34.8807750,31.6693330,"X-trail; "
34.8807930,31.6694050,"X-trail; "
34.8807990,31.6694780,"X-trail; "
34.8808020,31.6695510,"X-trail; "
34.8808100,31.6696230,"X-trail; "
34.8808200,31.6697000,"X-trail; "
34.8808290,31.6697780,"X-trail; "
34.8808450,31.6698470,"X-trail; "
34.8808610,31.6699190,"X-trail; "
34.8808650,31.6699950,"X-trail; "
34.8808600,31.6700650,"X-trail; "
34.8808630,31.6701320,"X-trail; "
34.8808670,31.6702050,"X-trail; "
34.8808740,31.6702820,"X-trail; "
34.8808770,31.6703530,"X-trail; "
34.8808880,31.6704250,"X-trail; "
34.8808970,31.6704960,"X-trail; "
34.8809050,31.6705710,"X-trail; "
34.8809090,31.6706380,"X-trail; "
34.8809090,31.6707090,"X-trail; "
34.8809110,31.6707810,"X-trail; "
34.8809150,31.6708420,"X-trail; "
34.8809150,31.6709130,"X-trail; "
34.8809170,31.6709820,"X-trail; "
34.8809190,31.6710530,"X-trail; "
34.8809190,31.6711200,"X-trail; "
34.8809270,31.6711890,"X-trail; "
34.8809380,31.6712630,"X-trail; "
34.8809430,31.6713360,"X-trail; "
34.8809470,31.6714110,"X-trail; "
34.8809550,31.6714820,"X-trail; "
34.8809580,31.6715520,"X-trail; "
34.8809620,31.6716240,"X-trail; "
34.8809670,31.6716910,"X-trail; "
34.8809780,31.6717590,"X-trail; "
34.8809830,31.6718260,"X-trail; "
34.8809880,31.6719620,"X-trail; "
34.8809910,31.6720330,"X-trail; "
34.8810080,31.6720990,"X-trail; "
34.8810120,31.6721680,"X-trail; "
34.8810200,31.6722380,"X-trail; "
34.8810160,31.6723070,"X-trail; "
34.8810150,31.6723770,"X-trail; "
34.8810140,31.6724470,"X-trail; "
34.8810110,31.6725250,"X-trail; "
34.8810080,31.6725990,"X-trail; "
34.8809980,31.6726780,"X-trail; "
34.8809910,31.6727570,"X-trail; "
34.8809820,31.6728320,"X-trail; "
34.8809700,31.6729030,"X-trail; "
34.8809630,31.6729780,"X-trail; "
34.8809470,31.6730580,"X-trail; "
34.8809350,31.6731370,"X-trail; "
34.8809300,31.6732130,"X-trail; "
34.8809240,31.6732910,"X-trail; "
34.8809150,31.6733790,"X-trail; "
34.8809040,31.6734600,"X-trail; "
34.8808960,31.6735380,"X-trail; "
34.8808910,31.6736140,"X-trail; "
34.8808830,31.6736910,"X-trail; "
34.8808740,31.6737690,"X-trail; "
34.8808630,31.6738480,"X-trail; "
34.8808570,31.6739240,"X-trail; "
34.8808480,31.6740060,"X-trail; "
34.8808460,31.6740930,"X-trail; "
34.8808370,31.6741730,"X-trail; "
34.8808270,31.6742540,"X-trail; "
34.8808190,31.6743320,"X-trail; "
34.8808100,31.6744130,"X-trail; "
34.8808150,31.6744960,"X-trail; "
34.8808110,31.6745750,"X-trail; "
34.8807890,31.6746460,"X-trail; "
34.8807840,31.6747210,"X-trail; "
34.8807800,31.6747950,"X-trail; "
34.8807700,31.6748770,"X-trail; "
34.8807590,31.6749570,"X-trail; "
34.8807550,31.6750310,"X-trail; "
34.8807480,31.6751100,"X-trail; "
34.8807290,31.6751720,"X-trail; "
34.8807070,31.6752480,"X-trail; "
34.8806870,31.6753230,"X-trail; "
34.8807060,31.6754000,"X-trail; "
34.8807030,31.6754750,"X-trail; "
34.8806990,31.6755530,"X-trail; "
34.8807060,31.6756260,"X-trail; "
34.8806970,31.6757070,"X-trail; "
34.8806890,31.6757920,"X-trail; "
34.8806760,31.6758830,"X-trail; "
34.8806860,31.6759580,"X-trail; "
34.8806890,31.6760350,"X-trail; "
34.8806930,31.6761120,"X-trail; "
34.8807200,31.6761830,"X-trail; "
34.8807320,31.6762560,"X-trail; "
34.8807670,31.6763260,"X-trail; "
34.8807950,31.6763930,"X-trail; "
34.8808130,31.6764580,"X-trail; "
34.8808140,31.6765230,"X-trail; "
34.8808220,31.6765830,"X-trail; "
34.8808390,31.6766440,"X-trail; "
34.8808560,31.6767040,"X-trail; "
34.8808790,31.6767670,"X-trail; "
34.8808910,31.6768370,"X-trail; "
34.8809010,31.6769010,"X-trail; "
34.8809340,31.6769620,"X-trail; "
34.8809440,31.6770260,"X-trail; "
34.8809630,31.6770790,"X-trail; "
34.8809700,31.6771450,"X-trail; "
34.8809860,31.6772100,"X-trail; "
34.8810040,31.6772810,"X-trail; "
34.8810250,31.6773480,"X-trail; "
34.8810450,31.6774160,"X-trail; "
34.8810650,31.6774900,"X-trail; "
34.8810810,31.6775610,"X-trail; "
34.8811000,31.6776340,"X-trail; "
34.8811300,31.6777030,"X-trail; "
34.8811370,31.6777690,"X-trail; "
34.8811540,31.6778400,"X-trail; "
34.8811810,31.6779080,"X-trail; "
34.8812200,31.6779740,"X-trail; "
34.8812520,31.6780420,"X-trail; "
34.8812860,31.6781110,"X-trail; "
34.8813220,31.6781780,"X-trail; "
34.8813640,31.6782410,"X-trail; "
34.8814020,31.6783090,"X-trail; "
34.8814460,31.6783700,"X-trail; "
34.8814930,31.6784330,"X-trail; "
34.8815400,31.6784900,"X-trail; "
34.8815890,31.6785520,"X-trail; "
34.8816440,31.6786110,"X-trail; "
34.8816890,31.6786750,"X-trail; "
34.8817400,31.6787410,"X-trail; "
34.8817900,31.6788050,"X-trail; "
34.8818450,31.6788640,"X-trail; "
34.8818950,31.6789240,"X-trail; "
34.8819430,31.6789760,"X-trail; "
34.8819880,31.6790380,"X-trail; "
34.8820360,31.6790970,"X-trail; "
34.8820810,31.6791560,"X-trail; "
34.8821180,31.6792170,"X-trail; "
34.8821580,31.6792660,"X-trail; "
34.8821990,31.6793180,"X-trail; "
34.8822390,31.6793650,"X-trail; "
34.8822700,31.6794090,"X-trail; "
34.8823170,31.6794700,"X-trail; "
34.8823550,31.6795160,"X-trail; "
34.8823990,31.6795650,"X-trail; "
34.8824460,31.6796190,"X-trail; "
34.8824850,31.6796670,"X-trail; "
34.8825240,31.6797170,"X-trail; "
34.8825750,31.6797660,"X-trail; "
34.8826160,31.6798080,"X-trail; "
34.8826580,31.6798450,"X-trail; "
34.8827040,31.6798810,"X-trail; "
34.8827550,31.6799090,"X-trail; "
34.8828140,31.6799440,"X-trail; "
34.8828650,31.6799820,"X-trail; "
34.8829270,31.6800050,"X-trail; "
34.8829710,31.6800460,"X-trail; "
34.8830320,31.6800710,"X-trail; "
34.8830860,31.6801060,"X-trail; "
34.8831470,31.6801410,"X-trail; "
34.8832090,31.6801700,"X-trail; "
34.8832680,31.6801930,"X-trail; "
34.8833310,31.6802140,"X-trail; "
34.8833950,31.6802350,"X-trail; "
34.8834370,31.6802470,"X-trail; "
34.8837170,31.6802820,"X-trail; "
34.8837790,31.6803040,"X-trail; "
34.8838700,31.6803130,"X-trail; "
34.8839610,31.6803130,"X-trail; "
34.8840450,31.6803230,"X-trail; "
34.8841260,31.6803260,"X-trail; "
34.8842120,31.6803340,"X-trail; "
34.8843000,31.6803240,"X-trail; "
34.8843730,31.6803180,"X-trail; "
34.8844450,31.6803130,"X-trail; "
34.8845340,31.6803060,"X-trail; "
34.8846180,31.6802830,"X-trail; "
34.8846930,31.6802520,"X-trail; "
34.8847700,31.6802170,"X-trail; "
34.8848650,31.6802030,"X-trail; "
34.8849500,31.6801810,"X-trail; "
34.8850320,31.6801530,"X-trail; "
34.8851110,31.6801280,"X-trail; "
34.8851950,31.6801040,"X-trail; "
34.8852710,31.6800780,"X-trail; "
34.8853380,31.6800570,"X-trail; "
34.8854160,31.6800420,"X-trail; "
34.8854840,31.6800220,"X-trail; "
34.8855590,31.6800010,"X-trail; "
34.8856300,31.6799880,"X-trail; "
34.8856920,31.6799710,"X-trail; "
34.8857790,31.6799600,"X-trail; "
34.8858420,31.6799420,"X-trail; "
34.8859040,31.6799250,"X-trail; "
34.8859690,31.6799130,"X-trail; "
34.8860350,31.6799140,"X-trail; "
34.8861000,31.6799120,"X-trail; "
34.8861530,31.6799020,"X-trail; "
34.8862170,31.6798910,"X-trail; "
34.8862740,31.6798770,"X-trail; "
34.8863160,31.6798550,"X-trail; "
34.8863900,31.6798470,"X-trail; "
34.8864460,31.6798370,"X-trail; "
34.8865130,31.6798310,"X-trail; "
34.8865670,31.6798200,"X-trail; "
34.8866250,31.6798100,"X-trail; "
34.8866740,31.6798040,"X-trail; "
34.8867310,31.6797940,"X-trail; "
34.8867880,31.6797850,"X-trail; "
34.8868400,31.6797780,"X-trail; "
34.8868920,31.6797710,"X-trail; "
34.8869580,31.6797630,"X-trail; "
34.8870230,31.6797550,"X-trail; "
34.8870790,31.6797500,"X-trail; "
34.8871260,31.6797400,"X-trail; "
34.8871860,31.6797310,"X-trail; "
34.8872480,31.6797240,"X-trail; "
34.8873020,31.6797180,"X-trail; "
34.8873670,31.6797170,"X-trail; "
34.8874270,31.6797100,"X-trail; "
34.8874840,31.6796930,"X-trail; "
34.8875540,31.6796880,"X-trail; "
34.8876170,31.6796750,"X-trail; "
34.8876750,31.6796700,"X-trail; "
34.8877490,31.6796730,"X-trail; "
34.8878140,31.6796660,"X-trail; "
34.8878750,31.6796540,"X-trail; "
34.8879450,31.6796410,"X-trail; "
34.8880130,31.6796360,"X-trail; "
34.8880880,31.6796320,"X-trail; "
34.8881520,31.6796210,"X-trail; "
34.8882140,31.6796190,"X-trail; "
34.8882840,31.6796130,"X-trail; "
34.8883410,31.6796050,"X-trail; "
34.8884210,31.6795960,"X-trail; "
34.8884720,31.6795950,"X-trail; "
34.8885440,31.6795880,"X-trail; "
34.8886150,31.6795810,"X-trail; "
34.8886870,31.6795690,"X-trail; "
34.8887700,31.6795640,"X-trail; "
34.8888390,31.6795650,"X-trail; "
34.8889020,31.6795550,"X-trail; "
34.8889790,31.6795470,"X-trail; "
34.8890580,31.6795380,"X-trail; "
34.8891280,31.6795310,"X-trail; "
34.8892030,31.6795190,"X-trail; "
34.8892690,31.6795120,"X-trail; "
34.8893420,31.6795050,"X-trail; "
34.8894150,31.6795000,"X-trail; "
34.8894850,31.6794950,"X-trail; "
34.8895170,31.6794870,"X-trail; "
34.8897590,31.6794560,"X-trail; "
34.8898180,31.6794450,"X-trail; "
34.8898770,31.6794350,"X-trail; "
34.8899490,31.6794300,"X-trail; "
34.8900120,31.6794220,"X-trail; "
34.8900750,31.6794130,"X-trail; "
34.8901370,31.6794010,"X-trail; "
34.8902100,31.6794040,"X-trail; "
34.8902800,31.6793960,"X-trail; "
34.8903460,31.6793860,"X-trail; "
34.8904110,31.6793740,"X-trail; "
34.8904870,31.6793640,"X-trail; "
34.8905500,31.6793500,"X-trail; "
34.8906170,31.6793140,"X-trail; "
34.8906580,31.6793010,"X-trail; "
34.8907210,31.6792740,"X-trail; "
34.8907800,31.6792470,"X-trail; "
34.8908410,31.6792220,"X-trail; "
34.8909110,31.6792030,"X-trail; "
34.8909760,31.6791680,"X-trail; "
34.8910370,31.6791380,"X-trail; "
34.8910940,31.6791080,"X-trail; "
34.8911610,31.6790820,"X-trail; "
34.8912380,31.6790610,"X-trail; "
34.8913000,31.6790260,"X-trail; "
34.8913640,31.6789950,"X-trail; "
34.8914590,31.6789680,"X-trail; "
34.8915300,31.6789400,"X-trail; "
34.8915890,31.6789080,"X-trail; "
34.8916590,31.6788710,"X-trail; "
34.8917250,31.6788510,"X-trail; "
34.8917970,31.6788150,"X-trail; "
34.8918510,31.6787690,"X-trail; "
34.8919210,31.6787340,"X-trail; "
34.8919890,31.6787050,"X-trail; "
34.8920580,31.6786700,"X-trail; "
34.8921330,31.6786290,"X-trail; "
34.8922080,31.6785970,"X-trail; "
34.8922760,31.6785600,"X-trail; "
34.8923430,31.6785190,"X-trail; "
34.8924080,31.6784810,"X-trail; "
34.8924830,31.6784540,"X-trail; "
34.8925480,31.6784230,"X-trail; "
34.8926120,31.6783840,"X-trail; "
34.8926820,31.6783430,"X-trail; "
34.8927430,31.6783010,"X-trail; "
34.8928140,31.6782650,"X-trail; "
34.8928950,31.6782380,"X-trail; "
34.8929730,31.6782150,"X-trail; "
34.8930680,31.6781980,"X-trail; "
34.8931540,31.6781780,"X-trail; "
34.8932340,31.6781730,"X-trail; "
34.8933170,31.6781760,"X-trail; "
34.8934060,31.6781810,"X-trail; "
34.8934820,31.6781890,"X-trail; "
34.8935640,31.6782020,"X-trail; "
34.8936390,31.6782210,"X-trail; "
34.8937160,31.6782330,"X-trail; "
34.8937790,31.6782530,"X-trail; "
34.8938460,31.6782780,"X-trail; "
34.8939130,31.6782940,"X-trail; "
34.8939860,31.6783250,"X-trail; "
34.8940500,31.6783460,"X-trail; "
34.8941150,31.6783760,"X-trail; "
34.8941840,31.6784090,"X-trail; "
34.8942560,31.6784300,"X-trail; "
34.8943260,31.6784500,"X-trail; "
34.8943840,31.6784730,"X-trail; "
34.8944470,31.6784990,"X-trail; "
34.8945060,31.6785270,"X-trail; "
34.8945680,31.6785540,"X-trail; "
34.8946320,31.6785820,"X-trail; "
34.8946960,31.6786110,"X-trail; "
34.8947620,31.6786490,"X-trail; "
34.8948230,31.6786820,"X-trail; "
34.8948950,31.6786920,"X-trail; "
34.8949600,31.6787160,"X-trail; "
34.8950090,31.6787430,"X-trail; "
34.8950690,31.6787690,"X-trail; "
34.8951290,31.6787960,"X-trail; "
34.8951930,31.6788330,"X-trail; "
34.8952510,31.6788600,"X-trail; "
34.8953080,31.6788790,"X-trail; "
34.8953720,31.6789070,"X-trail; "
34.8954410,31.6789400,"X-trail; "
34.8954910,31.6789740,"X-trail; "
34.8955510,31.6790010,"X-trail; "
34.8956060,31.6790380,"X-trail; "
34.8956720,31.6790670,"X-trail; "
34.8957350,31.6790910,"X-trail; "
34.8957980,31.6791190,"X-trail; "
34.8958610,31.6791460,"X-trail; "
34.8959220,31.6791730,"X-trail; "
34.8959840,31.6792010,"X-trail; "
34.8960470,31.6792310,"X-trail; "
34.8961110,31.6792590,"X-trail; "
34.8961780,31.6792870,"X-trail; "
34.8962440,31.6793150,"X-trail; "
34.8963100,31.6793450,"X-trail; "
34.8963740,31.6793740,"X-trail; "
34.8964410,31.6794040,"X-trail; "
34.8965070,31.6794280,"X-trail; "
34.8965850,31.6794690,"X-trail; "
34.8966460,31.6794890,"X-trail; "
34.8967080,31.6795140,"X-trail; "
34.8967730,31.6795410,"X-trail; "
34.8968320,31.6795490,"X-trail; "
34.8968910,31.6795690,"X-trail; "
34.8969530,31.6796020,"X-trail; "
34.8970020,31.6796190,"X-trail; "
34.8970530,31.6796400,"X-trail; "
34.8971050,31.6796660,"X-trail; "
34.8971630,31.6796780,"X-trail; "
34.8972060,31.6796890,"X-trail; "
34.8972540,31.6797050,"X-trail; "
34.8972940,31.6797230,"X-trail; "
34.8973420,31.6797470,"X-trail; "
34.8973940,31.6797670,"X-trail; "
34.8974550,31.6797820,"X-trail; "
34.8975080,31.6798020,"X-trail; "
34.8975620,31.6798240,"X-trail; "
34.8976270,31.6798320,"X-trail; "
34.8976930,31.6798490,"X-trail; "
34.8977580,31.6798660,"X-trail; "
34.8978110,31.6798880,"X-trail; "
34.8978740,31.6799060,"X-trail; "
34.8979380,31.6799260,"X-trail; "
34.8979990,31.6799460,"X-trail; "
34.8980620,31.6799640,"X-trail; "
34.8981250,31.6799830,"X-trail; "
34.8981880,31.6800010,"X-trail; "
34.8982520,31.6800190,"X-trail; "
34.8983170,31.6800370,"X-trail; "
34.8983820,31.6800540,"X-trail; "
34.8984470,31.6800720,"X-trail; "
34.8985120,31.6800900,"X-trail; "
34.8985760,31.6801100,"X-trail; "
34.8986390,31.6801290,"X-trail; "
34.8987030,31.6801470,"X-trail; "
34.8987670,31.6801630,"X-trail; "
34.8988260,31.6801650,"X-trail; "
34.8988870,31.6801820,"X-trail; "
34.8989610,31.6802130,"X-trail; "
34.8990200,31.6802290,"X-trail; "
34.8990790,31.6802520,"X-trail; "
34.8991360,31.6802800,"X-trail; "
34.8991840,31.6802960,"X-trail; "
34.8992410,31.6803250,"X-trail; "
34.8993050,31.6803500,"X-trail; "
34.8993620,31.6803740,"X-trail; "
34.8994290,31.6804100,"X-trail; "
34.8994930,31.6804310,"X-trail; "
34.8995630,31.6804630,"X-trail; "
34.8996260,31.6804880,"X-trail; "
34.8996960,31.6805140,"X-trail; "
34.8997510,31.6805390,"X-trail; "
34.8998060,31.6805590,"X-trail; "
34.8998700,31.6805970,"X-trail; "
34.8999260,31.6806270,"X-trail; "
34.8999810,31.6806580,"X-trail; "
34.9000420,31.6806820,"X-trail; "
34.9000990,31.6807080,"X-trail; "
34.9001630,31.6807340,"X-trail; "
34.9002250,31.6807520,"X-trail; "
34.9002910,31.6807690,"X-trail; "
34.9003530,31.6807830,"X-trail; "
34.9004120,31.6807960,"X-trail; "
34.9004800,31.6808270,"X-trail; "
34.9005360,31.6808520,"X-trail; "
34.9005980,31.6808780,"X-trail; "
34.9006560,31.6809140,"X-trail; "
34.9007260,31.6809330,"X-trail; "
34.9007960,31.6809610,"X-trail; "
34.9008650,31.6810050,"X-trail; "
34.9009320,31.6810290,"X-trail; "
34.9009890,31.6810510,"X-trail; "
34.9010610,31.6811090,"X-trail; "
34.9011190,31.6811290,"X-trail; "
34.9011800,31.6811530,"X-trail; "
34.9012470,31.6811700,"X-trail; "
34.9013060,31.6811990,"X-trail; "
34.9013610,31.6812270,"X-trail; "
34.9014200,31.6812520,"X-trail; "
34.9014740,31.6812970,"X-trail; "
34.9015310,31.6813210,"X-trail; "
34.9015730,31.6813480,"X-trail; "
34.9016250,31.6813690,"X-trail; "
34.9016810,31.6813940,"X-trail; "
34.9017430,31.6814120,"X-trail; "
34.9018070,31.6814270,"X-trail; "
34.9018680,31.6814380,"X-trail; "
34.9019420,31.6814690,"X-trail; "
34.9019970,31.6814890,"X-trail; "
34.9020470,31.6815170,"X-trail; "
34.9021080,31.6815350,"X-trail; "
34.9021680,31.6815410,"X-trail; "
34.9022300,31.6815550,"X-trail; "
34.9022910,31.6815730,"X-trail; "
34.9023510,31.6815880,"X-trail; "
34.9024070,31.6816050,"X-trail; "
34.9024720,31.6816170,"X-trail; "
34.9025260,31.6816320,"X-trail; "
34.9025800,31.6816490,"X-trail; "
34.9026380,31.6816580,"X-trail; "
34.9026850,31.6816680,"X-trail; "
34.9027330,31.6816750,"X-trail; "
34.9027770,31.6816890,"X-trail; "
34.9028250,31.6816990,"X-trail; "
34.9028820,31.6816970,"X-trail; "
34.9029250,31.6817110,"X-trail; "
34.9029800,31.6817170,"X-trail; "
34.9030300,31.6817250,"X-trail; "
34.9030780,31.6817290,"X-trail; "
34.9031210,31.6817350,"X-trail; "
34.9031650,31.6817430,"X-trail; "
34.9032090,31.6817560,"X-trail; "
34.9032580,31.6817650,"X-trail; "
34.9033130,31.6817710,"X-trail; "
34.9033610,31.6817740,"X-trail; "
34.9034150,31.6817820,"X-trail; "
34.9034700,31.6817890,"X-trail; "
34.9035250,31.6817950,"X-trail; "
34.9035750,31.6817990,"X-trail; "
34.9036280,31.6818030,"X-trail; "
34.9036780,31.6818080,"X-trail; "
34.9037290,31.6818210,"X-trail; "
34.9037830,31.6818290,"X-trail; "
34.9038310,31.6818380,"X-trail; "
34.9038900,31.6818500,"X-trail; "
34.9039380,31.6818600,"X-trail; "
34.9039880,31.6818700,"X-trail; "
34.9040430,31.6818730,"X-trail; "
34.9040930,31.6818780,"X-trail; "
34.9041410,31.6818910,"X-trail; "
34.9041920,31.6818990,"X-trail; "
34.9042320,31.6819050,"X-trail; "
34.9042830,31.6819130,"X-trail; "
34.9043320,31.6819200,"X-trail; "
34.9043790,31.6819290,"X-trail; "
34.9044260,31.6819360,"X-trail; "
34.9044720,31.6819430,"X-trail; "
34.9045190,31.6819480,"X-trail; "
34.9045640,31.6819520,"X-trail; "
34.9046100,31.6819550,"X-trail; "
34.9046540,31.6819590,"X-trail; "
34.9047000,31.6819620,"X-trail; "
34.9047460,31.6819650,"X-trail; "
34.9047960,31.6819710,"X-trail; "
34.9048460,31.6819730,"X-trail; "
34.9048980,31.6819740,"X-trail; "
34.9049480,31.6819770,"X-trail; "
34.9049960,31.6819780,"X-trail; "
34.9050530,31.6819880,"X-trail; "
34.9051070,31.6819910,"X-trail; "
34.9051600,31.6819920,"X-trail; "
34.9052140,31.6819920,"X-trail; "
34.9052670,31.6819960,"X-trail; "
34.9053180,31.6820000,"X-trail; "
34.9053700,31.6820040,"X-trail; "
34.9054210,31.6820060,"X-trail; "
34.9054710,31.6820100,"X-trail; "
34.9055210,31.6820140,"X-trail; "
34.9055700,31.6820190,"X-trail; "
34.9056200,31.6820230,"X-trail; "
34.9056700,31.6820290,"X-trail; "
34.9057200,31.6820350,"X-trail; "
34.9057700,31.6820400,"X-trail; "
34.9058210,31.6820450,"X-trail; "
34.9058710,31.6820490,"X-trail; "
34.9059210,31.6820560,"X-trail; "
34.9059700,31.6820650,"X-trail; "
34.9060180,31.6820760,"X-trail; "
34.9060660,31.6820890,"X-trail; "
34.9061140,31.6821000,"X-trail; "
34.9061620,31.6821100,"X-trail; "
34.9062090,31.6821190,"X-trail; "
34.9062570,31.6821300,"X-trail; "
34.9063030,31.6821430,"X-trail; "
34.9063500,31.6821570,"X-trail; "
34.9063900,31.6821780,"X-trail; "
34.9064320,31.6821970,"X-trail; "
34.9064720,31.6822160,"X-trail; "
34.9065120,31.6822370,"X-trail; "
34.9065510,31.6822590,"X-trail; "
34.9065910,31.6822810,"X-trail; "
34.9066320,31.6823020,"X-trail; "
34.9066720,31.6823210,"X-trail; "
34.9067120,31.6823400,"X-trail; "
34.9067540,31.6823610,"X-trail; "
34.9067880,31.6823780,"X-trail; "
34.9068280,31.6823970,"X-trail; "
34.9068690,31.6824150,"X-trail; "
34.9069090,31.6824350,"X-trail; "
34.9069510,31.6824550,"X-trail; "
34.9069920,31.6824750,"X-trail; "
34.9070340,31.6824970,"X-trail; "
34.9070740,31.6825210,"X-trail; "
34.9071140,31.6825430,"X-trail; "
34.9071540,31.6825670,"X-trail; "
34.9071940,31.6825910,"X-trail; "
34.9072330,31.6826150,"X-trail; "
34.9072720,31.6826380,"X-trail; "
34.9073100,31.6826640,"X-trail; "
34.9073460,31.6826910,"X-trail; "
34.9073820,31.6827180,"X-trail; "
34.9074160,31.6827440,"X-trail; "
34.9074480,31.6827710,"X-trail; "
34.9074750,31.6827990,"X-trail; "
34.9075020,31.6828290,"X-trail; "
34.9075250,31.6828590,"X-trail; "
34.9075430,31.6828930,"X-trail; "
34.9075560,31.6829230,"X-trail; "
34.9075670,31.6829560,"X-trail; "
34.9075840,31.6829880,"X-trail; "
34.9075900,31.6830220,"X-trail; "
34.9076040,31.6830540,"X-trail; "
34.9076200,31.6830870,"X-trail; "
34.9076370,31.6831200,"X-trail; "
34.9076550,31.6831530,"X-trail; "
34.9076750,31.6831850,"X-trail; "
34.9076970,31.6832160,"X-trail; "
34.9077200,31.6832470,"X-trail; "
34.9077400,31.6832780,"X-trail; "
34.9077580,31.6833110,"X-trail; "
34.9077730,31.6833430,"X-trail; "
34.9077880,31.6833730,"X-trail; "
34.9078050,31.6834050,"X-trail; "
34.9078300,31.6834560,"X-trail; "
34.9078460,31.6834830,"X-trail; "
34.9078610,31.6835140,"X-trail; "
