Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance to Next,Bearing
6165,31.6442560,034.9238620,1089.239,13/6/2015 12:47:42,32.422,0.003,206.82
6166,31.6442120,034.9238360,1089.239,13/6/2015 12:47:43,32.425,0.003,207.35
6167,31.6441690,034.9238100,1089.239,13/6/2015 12:47:44,32.428,0.003,208.48
6168,31.6441280,034.9237840,1089.239,13/6/2015 12:47:45,32.432,0.003,208.13
6169,31.6440880,034.9237590,1089.239,13/6/2015 12:47:46,32.435,0.003,207.37
6170,31.6440500,034.9237360,1089.239,13/6/2015 12:47:47,32.438,0.003,206.77
6171,31.6440110,034.9237130,1089.239,13/6/2015 12:47:48,32.441,0.003,208.13
6172,31.6439710,034.9236880,1089.239,13/6/2015 12:47:49,32.444,0.003,209.08
6173,31.6439310,034.9236620,1092.118,13/6/2015 12:47:50,32.447,0.003,206.60
6174,31.6438900,034.9236380,1095.801,13/6/2015 12:47:51,32.450,0.003,206.60
6175,31.6438490,034.9236140,1095.801,13/6/2015 12:47:52,32.453,0.003,206.60
6176,31.6438080,034.9235900,1095.801,13/6/2015 12:47:53,32.456,0.003,206.60
6177,31.6437670,034.9235660,1095.801,13/6/2015 12:47:54,32.460,0.003,207.55
6178,31.6437260,034.9235410,1095.801,13/6/2015 12:47:55,32.463,0.003,206.77
6179,31.6436870,034.9235180,1095.801,13/6/2015 12:47:56,32.466,0.003,207.76
6180,31.6436480,034.9234940,1095.801,13/6/2015 12:47:57,32.469,0.003,206.19
6181,31.6436080,034.9234710,1095.801,13/6/2015 12:47:58,32.472,0.003,205.20
6182,31.6435680,034.9234490,1095.801,13/6/2015 12:47:59,32.475,0.003,204.19
6183,31.6435280,034.9234280,1098.717,13/6/2015 12:48:00,32.478,0.003,205.20
6184,31.6434880,034.9234060,1102.362,13/6/2015 12:48:01,32.481,0.003,204.19
6185,31.6434480,034.9233850,1102.362,13/6/2015 12:48:02,32.484,0.003,204.73
6186,31.6434090,034.9233640,1102.362,13/6/2015 12:48:03,32.487,0.003,204.73
6187,31.6433700,034.9233430,1102.362,13/6/2015 12:48:04,32.490,0.003,203.16
6188,31.6433320,034.9233240,1105.091,13/6/2015 12:48:05,32.493,0.003,204.24
6189,31.6432940,034.9233040,1108.924,13/6/2015 12:48:06,32.496,0.003,203.69
6190,31.6432550,034.9232840,1108.924,13/6/2015 12:48:07,32.499,0.003,202.60
6191,31.6432180,034.9232660,1108.924,13/6/2015 12:48:08,32.501,0.003,199.81
6192,31.6431800,034.9232500,1108.924,13/6/2015 12:48:09,32.504,0.003,202.00
6193,31.6431440,034.9232330,1108.924,13/6/2015 12:48:10,32.507,0.003,203.16
6194,31.6431080,034.9232150,1108.924,13/6/2015 12:48:11,32.509,0.003,202.00
6195,31.6430720,034.9231980,1108.924,13/6/2015 12:48:12,32.512,0.003,202.00
6196,31.6430360,034.9231810,1108.924,13/6/2015 12:48:13,32.515,0.003,203.75
6197,31.6430010,034.9231630,1108.924,13/6/2015 12:48:14,32.517,0.003,201.36
6198,31.6429660,034.9231470,1108.924,13/6/2015 12:48:15,32.520,0.003,202.00
6199,31.6429300,034.9231300,1108.924,13/6/2015 12:48:16,32.523,0.003,204.37
6200,31.6428960,034.9231120,1108.924,13/6/2015 12:48:17,32.525,0.003,203.16
6201,31.6428600,034.9230940,1108.924,13/6/2015 12:48:18,32.528,0.003,200.82
6202,31.6428240,034.9230780,1108.924,13/6/2015 12:48:19,32.531,0.003,200.82
6203,31.6427880,034.9230620,1110.382,13/6/2015 12:48:20,32.533,0.005,200.30
6204,31.6427140,034.9230300,1112.205,13/6/2015 12:48:22,32.539,0.006,200.63
6205,31.6426390,034.9229970,1112.205,13/6/2015 12:48:24,32.544,0.003,199.13
6206,31.6426020,034.9229820,1112.205,13/6/2015 12:48:25,32.547,0.003,198.66
6207,31.6425640,034.9229670,1112.205,13/6/2015 12:48:26,32.550,0.003,200.94
6208,31.6425260,034.9229500,1112.205,13/6/2015 12:48:27,32.553,0.003,200.82
6209,31.6424900,034.9229340,1112.205,13/6/2015 12:48:28,32.555,0.003,199.81
6210,31.6424520,034.9229180,1112.205,13/6/2015 12:48:29,32.558,0.003,198.66
6211,31.6424140,034.9229030,1113.644,13/6/2015 12:48:30,32.561,0.003,199.62
6212,31.6423780,034.9228880,1115.486,13/6/2015 12:48:31,32.563,0.003,204.37
6213,31.6423440,034.9228700,1115.486,13/6/2015 12:48:32,32.566,0.005,203.75
6214,31.6422740,034.9228340,1115.486,13/6/2015 12:48:34,32.571,0.003,197.49
6215,31.6422360,034.9228200,1115.486,13/6/2015 12:48:35,32.574,0.003,198.40
6216,31.6422000,034.9228060,1115.486,13/6/2015 12:48:36,32.577,0.003,203.16
6217,31.6421640,034.9227880,1115.486,13/6/2015 12:48:37,32.579,0.003,203.16
6218,31.6421300,034.9227710,1115.486,13/6/2015 12:48:38,32.582,0.005,199.52
6219,31.6420600,034.9227420,1119.915,13/6/2015 12:48:40,32.587,0.005,200.60
6220,31.6419940,034.9227130,1125.328,13/6/2015 12:48:42,32.592,0.005,201.19
6221,31.6419300,034.9226840,1125.328,13/6/2015 12:48:44,32.597,0.005,203.16
6222,31.6418680,034.9226530,1131.890,13/6/2015 12:48:46,32.601,0.005,200.52
6223,31.6418040,034.9226250,1131.890,13/6/2015 12:48:48,32.606,0.005,203.16
6224,31.6417420,034.9225940,1133.399,13/6/2015 12:48:50,32.611,0.005,201.81
6225,31.6416800,034.9225650,1135.171,13/6/2015 12:48:52,32.615,0.005,200.43
6226,31.6416180,034.9225380,1135.171,13/6/2015 12:48:54,32.620,0.005,202.49
6227,31.6415560,034.9225080,1135.171,13/6/2015 12:48:56,32.624,0.005,201.49
6228,31.6414930,034.9224790,1135.171,13/6/2015 12:48:58,32.629,0.005,200.52
6229,31.6414290,034.9224510,1138.123,13/6/2015 12:49:00,32.634,0.004,200.02
6230,31.6413750,034.9224280,1141.732,13/6/2015 12:49:02,32.638,0.004,199.90
6231,31.6413230,034.9224060,1141.732,13/6/2015 12:49:04,32.641,0.004,199.90
6232,31.6412710,034.9223840,1141.732,13/6/2015 12:49:06,32.645,0.005,199.37
6233,31.6411980,034.9223540,1141.732,13/6/2015 12:49:09,32.651,0.006,203.41
6234,31.6411170,034.9223130,1148.294,13/6/2015 12:49:12,32.657,0.006,202.91
6235,31.6410340,034.9222720,1148.294,13/6/2015 12:49:15,32.663,0.004,200.90
6236,31.6409780,034.9222470,1148.294,13/6/2015 12:49:17,32.667,0.004,202.42
6237,31.6409220,034.9222200,1148.294,13/6/2015 12:49:19,32.671,0.004,199.69
6238,31.6408670,034.9221970,1151.575,13/6/2015 12:49:21,32.675,0.004,201.98
6239,31.6408140,034.9221720,1151.575,13/6/2015 12:49:23,32.679,0.004,201.25
6240,31.6407590,034.9221470,1151.575,13/6/2015 12:49:25,32.683,0.004,202.42
6241,31.6407030,034.9221200,1151.575,13/6/2015 12:49:27,32.687,0.004,199.81
6242,31.6406460,034.9220960,1151.575,13/6/2015 12:49:29,32.692,0.004,200.66
6243,31.6405870,034.9220700,1158.136,13/6/2015 12:49:31,32.696,0.004,201.72
6244,31.6405290,034.9220430,1158.136,13/6/2015 12:49:33,32.700,0.004,202.06
6245,31.6404720,034.9220160,1158.136,13/6/2015 12:49:35,32.704,0.004,202.10
6246,31.6404130,034.9219880,1158.136,13/6/2015 12:49:37,32.709,0.004,201.76
6247,31.6403530,034.9219600,1158.136,13/6/2015 12:49:39,32.713,0.005,201.44
6248,31.6402920,034.9219320,1167.979,13/6/2015 12:49:41,32.718,0.004,201.06
6249,31.6402320,034.9219050,1167.979,13/6/2015 12:49:43,32.722,0.005,199.03
6250,31.6401700,034.9218800,1169.455,13/6/2015 12:49:45,32.727,0.004,200.74
6251,31.6401090,034.9218530,1171.260,13/6/2015 12:49:47,32.731,0.005,201.50
6252,31.6400460,034.9218240,1171.260,13/6/2015 12:49:49,32.736,0.005,201.44
6253,31.6399850,034.9217960,1171.260,13/6/2015 12:49:51,32.740,0.005,201.12
6254,31.6399230,034.9217680,1171.260,13/6/2015 12:49:53,32.745,0.005,200.23
6255,31.6398580,034.9217400,1171.260,13/6/2015 12:49:55,32.750,0.002,201.25
6256,31.6398250,034.9217250,1171.260,13/6/2015 12:49:56,32.752,0.005,200.40
6257,31.6397560,034.9216950,1171.260,13/6/2015 12:49:58,32.757,0.005,198.77
6258,31.6396830,034.9216660,1172.736,13/6/2015 12:50:00,32.763,0.006,202.03
6259,31.6396090,034.9216310,1174.541,13/6/2015 12:50:02,32.768,0.003,201.06
6260,31.6395690,034.9216130,1174.541,13/6/2015 12:50:03,32.771,0.003,199.53
6261,31.6395280,034.9215960,1174.541,13/6/2015 12:50:04,32.774,0.003,201.16
6262,31.6394860,034.9215770,1174.541,13/6/2015 12:50:05,32.777,0.003,199.70
6263,31.6394430,034.9215590,1174.541,13/6/2015 12:50:06,32.780,0.003,199.29
6264,31.6393990,034.9215410,1174.541,13/6/2015 12:50:07,32.784,0.003,199.29
6265,31.6393550,034.9215230,1174.541,13/6/2015 12:50:08,32.787,0.003,201.25
6266,31.6393110,034.9215030,1174.541,13/6/2015 12:50:09,32.790,0.003,201.76
6267,31.6392660,034.9214820,1176.050,13/6/2015 12:50:10,32.793,0.003,201.33
6268,31.6392200,034.9214610,1177.822,13/6/2015 12:50:11,32.797,0.003,202.25
6269,31.6391740,034.9214390,1177.822,13/6/2015 12:50:12,32.800,0.004,201.01
6270,31.6391250,034.9214170,1177.822,13/6/2015 12:50:13,32.804,0.004,200.63
6271,31.6390750,034.9213950,1177.822,13/6/2015 12:50:14,32.807,0.004,200.73
6272,31.6390230,034.9213720,1177.822,13/6/2015 12:50:15,32.811,0.004,200.37
6273,31.6389700,034.9213490,1177.822,13/6/2015 12:50:16,32.815,0.004,200.37
6274,31.6389170,034.9213260,1177.822,13/6/2015 12:50:17,32.819,0.004,199.69
6275,31.6388620,034.9213030,1177.822,13/6/2015 12:50:18,32.823,0.004,199.69
6276,31.6388070,034.9212800,1177.822,13/6/2015 12:50:19,32.827,0.004,200.90
6277,31.6387510,034.9212550,1179.298,13/6/2015 12:50:20,32.831,0.004,201.32
6278,31.6386940,034.9212290,1181.102,13/6/2015 12:50:21,32.835,0.004,200.66
6279,31.6386350,034.9212030,1181.102,13/6/2015 12:50:22,32.840,0.004,202.10
6280,31.6385760,034.9211750,1181.102,13/6/2015 12:50:23,32.844,0.004,200.74
6281,31.6385150,034.9211480,1181.102,13/6/2015 12:50:24,32.849,0.005,201.44
6282,31.6384540,034.9211200,1181.102,13/6/2015 12:50:25,32.853,0.005,199.85
6283,31.6383900,034.9210930,1181.102,13/6/2015 12:50:26,32.858,0.005,200.52
6284,31.6383260,034.9210650,1181.102,13/6/2015 12:50:27,32.863,0.005,200.05
6285,31.6382580,034.9210360,1181.102,13/6/2015 12:50:28,32.868,0.005,199.87
6286,31.6381870,034.9210060,1181.102,13/6/2015 12:50:29,32.873,0.005,201.14
6287,31.6381140,034.9209730,1176.784,13/6/2015 12:50:30,32.878,0.006,201.25
6288,31.6380370,034.9209380,1171.260,13/6/2015 12:50:31,32.884,0.006,201.84
6289,31.6379580,034.9209010,1171.260,13/6/2015 12:50:32,32.890,0.006,200.88
6290,31.6378750,034.9208640,1171.260,13/6/2015 12:50:33,32.896,0.006,200.49
6291,31.6377880,034.9208260,1171.260,13/6/2015 12:50:34,32.902,0.007,200.07
6292,31.6376990,034.9207880,1169.798,13/6/2015 12:50:35,32.909,0.007,199.54
6293,31.6376050,034.9207490,1167.979,13/6/2015 12:50:36,32.916,0.007,200.27
6294,31.6375100,034.9207080,1167.979,13/6/2015 12:50:37,32.923,0.007,200.20
6295,31.6374100,034.9206650,1167.979,13/6/2015 12:50:38,32.930,0.007,200.87
6296,31.6373090,034.9206200,1167.979,13/6/2015 12:50:39,32.937,0.007,200.26
6297,31.6372070,034.9205760,1167.979,13/6/2015 12:50:40,32.945,0.008,200.14
6298,31.6371020,034.9205310,1167.979,13/6/2015 12:50:41,32.953,0.008,199.38
6299,31.6369950,034.9204870,1167.979,13/6/2015 12:50:42,32.960,0.008,198.09
6300,31.6368850,034.9204450,1167.979,13/6/2015 12:50:43,32.968,0.008,197.13
6301,31.6367740,034.9204050,1167.979,13/6/2015 12:50:44,32.976,0.008,196.71
6302,31.6366600,034.9203650,1167.979,13/6/2015 12:50:45,32.985,0.008,196.44
6303,31.6365440,034.9203250,1167.979,13/6/2015 12:50:46,32.993,0.008,195.02
6304,31.6364260,034.9202880,1167.979,13/6/2015 12:50:47,33.001,0.009,193.90
6305,31.6363050,034.9202530,1167.979,13/6/2015 12:50:48,33.010,0.009,192.93
6306,31.6361820,034.9202200,1167.979,13/6/2015 12:50:49,33.019,0.009,192.63
6307,31.6360560,034.9201870,1159.342,13/6/2015 12:50:50,33.028,0.009,191.80
6308,31.6359290,034.9201560,1143.909,13/6/2015 12:50:51,33.036,0.009,191.71
6309,31.6358010,034.9201250,1137.022,13/6/2015 12:50:52,33.045,0.009,191.34
6310,31.6356730,034.9200950,1133.746,13/6/2015 12:50:53,33.054,0.009,190.08
6311,31.6355430,034.9200680,1130.432,13/6/2015 12:50:54,33.064,0.009,189.71
6312,31.6354130,034.9200420,1128.609,13/6/2015 12:50:55,33.073,0.009,189.27
6313,31.6352820,034.9200170,1128.609,13/6/2015 12:50:56,33.082,0.009,189.34
6314,31.6351520,034.9199920,1127.147,13/6/2015 12:50:57,33.091,0.009,189.34
6315,31.6350220,034.9199670,1125.328,13/6/2015 12:50:58,33.100,0.009,190.15
6316,31.6348930,034.9199400,1122.470,13/6/2015 12:50:59,33.109,0.009,189.64
6317,31.6347620,034.9199140,1118.766,13/6/2015 12:51:00,33.118,0.009,190.52
6318,31.6346330,034.9198860,1118.766,13/6/2015 12:51:01,33.127,0.009,189.78
6319,31.6345040,034.9198600,1118.766,13/6/2015 12:51:02,33.136,0.009,189.93
6320,31.6343770,034.9198340,1117.305,13/6/2015 12:51:03,33.145,0.009,190.39
6321,31.6342510,034.9198070,1115.486,13/6/2015 12:51:04,33.154,0.009,189.71
6322,31.6341260,034.9197820,1114.056,13/6/2015 12:51:05,33.163,0.009,189.71
6323,31.6340010,034.9197570,1110.747,13/6/2015 12:51:06,33.171,0.009,189.79
6324,31.6338770,034.9197320,1107.462,13/6/2015 12:51:07,33.180,0.009,189.48
6325,31.6337540,034.9197080,1105.643,13/6/2015 12:51:08,33.189,0.009,190.25
6326,31.6336310,034.9196820,1105.643,13/6/2015 12:51:09,33.197,0.009,189.55
6327,31.6335090,034.9196580,1105.643,13/6/2015 12:51:10,33.206,0.008,189.63
6328,31.6333880,034.9196340,1105.643,13/6/2015 12:51:11,33.214,0.008,189.63
6329,31.6332670,034.9196100,1105.643,13/6/2015 12:51:12,33.223,0.008,188.91
6330,31.6331470,034.9195880,1105.643,13/6/2015 12:51:13,33.231,0.008,189.79
6331,31.6330280,034.9195640,1105.643,13/6/2015 12:51:14,33.239,0.008,188.99
6332,31.6329090,034.9195420,1102.720,13/6/2015 12:51:15,33.248,0.008,190.59
6333,31.6327900,034.9195160,1099.081,13/6/2015 12:51:16,33.256,0.008,189.79
6334,31.6326710,034.9194920,1099.081,13/6/2015 12:51:17,33.264,0.008,192.27
6335,31.6325530,034.9194620,1099.081,13/6/2015 12:51:18,33.273,0.008,193.96
6336,31.6324360,034.9194280,1099.081,13/6/2015 12:51:19,33.281,0.008,197.98
6337,31.6323200,034.9193840,1094.707,13/6/2015 12:51:20,33.289,0.008,200.41
6338,31.6322050,034.9193340,1089.239,13/6/2015 12:51:21,33.298,0.009,202.80
6339,31.6320910,034.9192780,1089.239,13/6/2015 12:51:22,33.306,0.009,207.66
6340,31.6319800,034.9192100,1089.239,13/6/2015 12:51:23,33.315,0.009,210.27
6341,31.6318730,034.9191370,1089.239,13/6/2015 12:51:24,33.324,0.009,214.58
6342,31.6317700,034.9190540,1086.352,13/6/2015 12:51:25,33.332,0.009,216.98
6343,31.6316700,034.9189660,1082.677,13/6/2015 12:51:26,33.341,0.009,219.06
6344,31.6315730,034.9188740,1082.677,13/6/2015 12:51:27,33.349,0.009,220.26
6345,31.6314760,034.9187780,1082.677,13/6/2015 12:51:28,33.358,0.009,220.85
6346,31.6313810,034.9186820,1081.215,13/6/2015 12:51:29,33.367,0.009,221.13
6347,31.6312850,034.9185840,1077.938,13/6/2015 12:51:30,33.376,0.009,221.73
6348,31.6311910,034.9184860,1076.115,13/6/2015 12:51:31,33.384,0.009,222.04
6349,31.6310980,034.9183880,1076.115,13/6/2015 12:51:32,33.393,0.009,222.92
6350,31.6310060,034.9182880,1076.115,13/6/2015 12:51:33,33.402,0.009,222.35
6351,31.6309140,034.9181900,1076.115,13/6/2015 12:51:34,33.410,0.009,221.15
6352,31.6308200,034.9180940,1074.654,13/6/2015 12:51:35,33.419,0.009,221.45
6353,31.6307270,034.9179980,1072.835,13/6/2015 12:51:36,33.427,0.009,222.64
6354,31.6306350,034.9178990,1072.835,13/6/2015 12:51:37,33.436,0.009,222.05
6355,31.6305430,034.9178020,1072.835,13/6/2015 12:51:38,33.444,0.009,221.45
6356,31.6304500,034.9177060,1072.835,13/6/2015 12:51:39,33.453,0.009,222.04
6357,31.6303570,034.9176080,1071.377,13/6/2015 12:51:40,33.462,0.009,222.01
6358,31.6302620,034.9175080,1069.554,13/6/2015 12:51:41,33.470,0.009,221.71
6359,31.6301660,034.9174080,1069.554,13/6/2015 12:51:42,33.479,0.009,220.84
6360,31.6300690,034.9173100,1069.554,13/6/2015 12:51:43,33.488,0.009,222.01
6361,31.6299740,034.9172100,1069.554,13/6/2015 12:51:44,33.497,0.009,220.85
6362,31.6298790,034.9171140,1069.554,13/6/2015 12:51:45,33.506,0.009,222.04
6363,31.6297860,034.9170160,1069.554,13/6/2015 12:51:46,33.514,0.009,221.45
6364,31.6296930,034.9169200,1069.554,13/6/2015 12:51:47,33.523,0.008,221.16
6365,31.6296010,034.9168260,1069.554,13/6/2015 12:51:48,33.531,0.008,219.94
6366,31.6295070,034.9167340,1069.554,13/6/2015 12:51:49,33.540,0.008,219.93
6367,31.6294150,034.9166440,1065.179,13/6/2015 12:51:50,33.548,0.008,221.17
6368,31.6293250,034.9165520,1059.711,13/6/2015 12:51:51,33.556,0.008,221.51
6369,31.6292380,034.9164620,1059.711,13/6/2015 12:51:52,33.564,0.008,221.81
6370,31.6291500,034.9163700,1059.711,13/6/2015 12:51:53,33.572,0.008,220.87
6371,31.6290630,034.9162820,1059.711,13/6/2015 12:51:54,33.580,0.008,220.87
6372,31.6289760,034.9161940,1055.326,13/6/2015 12:51:55,33.588,0.008,221.84
6373,31.6288900,034.9161040,1049.869,13/6/2015 12:51:56,33.596,0.008,221.19
6374,31.6288020,034.9160140,1049.869,13/6/2015 12:51:57,33.604,0.008,221.19
6375,31.6287140,034.9159240,1049.869,13/6/2015 12:51:58,33.612,0.008,220.55
6376,31.6286240,034.9158340,1049.869,13/6/2015 12:51:59,33.620,0.008,220.86
6377,31.6285340,034.9157430,1048.411,13/6/2015 12:52:00,33.628,0.008,221.18
6378,31.6284450,034.9156520,1046.588,13/6/2015 12:52:01,33.637,0.008,221.49
6379,31.6283560,034.9155600,1046.588,13/6/2015 12:52:02,33.645,0.008,222.43
6380,31.6282680,034.9154660,1046.588,13/6/2015 12:52:03,33.653,0.008,220.86
6381,31.6281770,034.9153740,1046.588,13/6/2015 12:52:04,33.661,0.008,220.55
6382,31.6280850,034.9152820,1043.738,13/6/2015 12:52:05,33.670,0.008,220.25
6383,31.6279920,034.9151900,1040.026,13/6/2015 12:52:06,33.678,0.008,219.94
6384,31.6278980,034.9150980,1040.026,13/6/2015 12:52:07,33.687,0.008,220.25
6385,31.6278040,034.9150050,1040.026,13/6/2015 12:52:08,33.695,0.008,219.94
6386,31.6277100,034.9149130,1040.026,13/6/2015 12:52:09,33.703,0.008,221.16
6387,31.6276180,034.9148190,1035.652,13/6/2015 12:52:10,33.712,0.008,221.16
6388,31.6275260,034.9147250,1030.184,13/6/2015 12:52:11,33.720,0.008,222.37
6389,31.6274350,034.9146280,1030.184,13/6/2015 12:52:12,33.729,0.009,222.95
6390,31.6273440,034.9145290,1030.184,13/6/2015 12:52:13,33.737,0.009,223.27
6391,31.6272540,034.9144300,1030.184,13/6/2015 12:52:14,33.746,0.009,223.87
6392,31.6271650,034.9143300,1028.722,13/6/2015 12:52:15,33.754,0.008,224.48
6393,31.6270770,034.9142290,1026.903,13/6/2015 12:52:16,33.763,0.009,224.76
6394,31.6269890,034.9141270,1026.903,13/6/2015 12:52:17,33.771,0.009,224.76
6395,31.6269010,034.9140250,1026.903,13/6/2015 12:52:18,33.780,0.009,224.76
6396,31.6268130,034.9139230,1026.903,13/6/2015 12:52:19,33.788,0.008,224.57
6397,31.6267270,034.9138240,1023.987,13/6/2015 12:52:20,33.797,0.008,224.36
6398,31.6266430,034.9137280,1020.341,13/6/2015 12:52:21,33.805,0.008,225.40
6399,31.6265620,034.9136320,1020.341,13/6/2015 12:52:22,33.813,0.008,224.80
6400,31.6264810,034.9135380,1020.341,13/6/2015 12:52:23,33.821,0.008,225.21
6401,31.6264020,034.9134450,1020.341,13/6/2015 12:52:24,33.828,0.008,224.54
6402,31.6263220,034.9133530,1017.418,13/6/2015 12:52:25,33.836,0.008,224.95
6403,31.6262440,034.9132620,1013.780,13/6/2015 12:52:26,33.844,0.008,224.95
6404,31.6261660,034.9131710,1013.780,13/6/2015 12:52:27,33.851,0.007,225.38
6405,31.6260900,034.9130810,1013.780,13/6/2015 12:52:28,33.859,0.007,225.06
6406,31.6260140,034.9129920,1013.780,13/6/2015 12:52:29,33.866,0.007,224.73
6407,31.6259380,034.9129040,1010.921,13/6/2015 12:52:30,33.874,0.007,225.50
6408,31.6258640,034.9128160,1007.218,13/6/2015 12:52:31,33.881,0.007,226.14
6409,31.6257900,034.9127260,1007.218,13/6/2015 12:52:32,33.888,0.007,225.76
6410,31.6257150,034.9126360,1007.218,13/6/2015 12:52:33,33.896,0.007,226.46
6411,31.6256410,034.9125450,1007.218,13/6/2015 12:52:34,33.903,0.007,226.46
6412,31.6255670,034.9124540,1004.199,13/6/2015 12:52:35,33.910,0.007,227.08
6413,31.6254930,034.9123610,1000.656,13/6/2015 12:52:36,33.918,0.008,228.07
6414,31.6254200,034.9122660,1000.656,13/6/2015 12:52:37,33.925,0.008,228.67
6415,31.6253470,034.9121690,1000.656,13/6/2015 12:52:38,33.933,0.008,229.25
6416,31.6252740,034.9120700,1000.656,13/6/2015 12:52:39,33.941,0.008,228.57
6417,31.6252000,034.9119720,996.282,13/6/2015 12:52:40,33.948,0.008,228.86
6418,31.6251260,034.9118730,990.814,13/6/2015 12:52:41,33.956,0.008,229.25
6419,31.6250530,034.9117740,990.814,13/6/2015 12:52:42,33.964,0.008,228.57
6420,31.6249790,034.9116760,990.814,13/6/2015 12:52:43,33.972,0.008,228.37
6421,31.6249060,034.9115800,990.814,13/6/2015 12:52:44,33.979,0.008,228.76
6422,31.6248340,034.9114840,987.890,13/6/2015 12:52:45,33.987,0.007,228.47
6423,31.6247620,034.9113890,984.252,13/6/2015 12:52:46,33.994,0.007,226.46
6424,31.6246880,034.9112980,984.252,13/6/2015 12:52:47,34.002,0.007,225.06
6425,31.6246120,034.9112090,984.252,13/6/2015 12:52:48,34.009,0.007,224.79
6426,31.6245370,034.9111220,984.252,13/6/2015 12:52:49,34.016,0.007,224.84
6427,31.6244630,034.9110360,982.794,13/6/2015 12:52:50,34.023,0.007,223.78
6428,31.6243880,034.9109520,980.971,13/6/2015 12:52:51,34.031,0.007,224.12
6429,31.6243130,034.9108670,980.971,13/6/2015 12:52:52,34.038,0.007,223.06
6430,31.6242370,034.9107840,980.971,13/6/2015 12:52:53,34.045,0.007,223.37
6431,31.6241600,034.9106990,980.971,13/6/2015 12:52:54,34.052,0.007,224.03
6432,31.6240830,034.9106120,976.683,13/6/2015 12:52:55,34.060,0.007,223.66
6433,31.6240050,034.9105250,971.129,13/6/2015 12:52:56,34.067,0.007,223.99
6434,31.6239270,034.9104370,971.129,13/6/2015 12:52:57,34.075,0.007,223.33
6435,31.6238490,034.9103510,971.129,13/6/2015 12:52:58,34.082,0.007,224.03
6436,31.6237720,034.9102640,971.129,13/6/2015 12:52:59,34.089,0.007,224.41
6437,31.6236960,034.9101770,968.212,13/6/2015 12:53:00,34.097,0.007,224.46
6438,31.6236210,034.9100910,964.567,13/6/2015 12:53:01,34.104,0.007,224.50
